ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"Product Brand","Product Brands","Product Model","Product Qty","Image URL","Image Alt Text","Attachment URL","Product Type",Tags,"Product categories","Product tags",_total_stock_quantity,wc_ps_subtitle,"Author Username","Author First Name","Author Last Name",Weight,Length,Width,Height,Up-Sells,Cross-Sells,"Tax Status"
37282,"Drive Bluetooth Car Speaker","<strong>Drive Bluetooth Car Speaker
</strong>
Model Number: JABRA DRIVE WH
<strong>Highlights
</strong><strong>♦ </strong>Play music and podcasts or get GPS instructions.
<strong>♦ </strong>Crystal clear sound and voice.
<strong>♦ </strong>Enjoy hands-free calling.
<strong>♦ </strong>Talk for up to 20 hours and get up to 30 days of standby time.","<strong>Bluetooth Car Speaker</strong>",2019-02-24,product,https://loozaa.com/product/drive-bluetooth-car-speaker/,0,,149,149,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/27-1.jpg,,,simple,visible,"Car accessories لوازم السيارات>Car Speaker","#caraccessories|#carspeakers|#electronics|#jabraspeaker #speaker #jabra",5,"سبيكر للسيارة درايف بلوتوث",ShapoorTrdgLLC,Shapoor,LLC,,,,,,,taxable
37291,"Drive Bluetooth Speakerphone","<p style=""text-align: left;""><strong>Drive Bluetooth Speakerphone Black

</strong>Model Number: 5707055022159
<strong>Highlights
</strong><strong>♦</strong>High quality audio output
<strong>♦</strong>Portable
<strong>♦</strong>Easy installation &amp; use
<strong>♦</strong>Great for both indoor &amp; outdoor use</p>","<strong>Bluetooth Speakerphone</strong>",2019-02-24,product,https://loozaa.com/product/drive-bluetooth-speakerphone/,0,,143,143,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/28-2.jpg,,,simple,visible,Electronics>Speakers,#electronics|#speakerphone|#speakers,5,"سبيكر درايف بلوتوث",ShapoorTrdgLLC,Shapoor,LLC,,,,,7410-209||7510-109|,,taxable
37311,"Halo Free Wireless Bluetooth Headset Black","<p style=""text-align: left;""><strong>Halo Free Wireless Bluetooth Headset Black
</strong>Highlights
<strong>♦ </strong>Designed for a comfortable fit
<strong>♦ </strong>Enjoy richer, clear and superior sound quality
<strong>♦ </strong>Portable Design ensures compact storage</p>
<strong> </strong>","<strong>Wireless Bluetooth Headset</strong>",2019-02-24,product,https://loozaa.com/product/halo-free-wireless-bluetooth-headset-black/,0,,229,229,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/29-2.jpg,,,simple,visible,"Mobile Accessories>Earphones &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;سماعات اذن",#earphones|#mobileaccessories|jabra,5,"سماعات اذن بلوتوث",ShapoorTrdgLLC,Shapoor,LLC,,,,,|||||||,,taxable
37317,"Ear Bluetooth Headset","<p style=""text-align: left;""><strong>Storm Around-Ear Bluetooth Headset Black
</strong>Model Number: 5707055038105
Highlights
<strong>♦ </strong>High quality audio output
<strong>♦ </strong>Portable
<strong>♦ </strong>Easy installation &amp; use
<strong>♦ </strong>Great for both indoor &amp; outdoor use</p>
<strong> </strong>","<strong>Bluetooth Headset </strong>",2019-02-24,product,https://loozaa.com/product/ear-bluetooth-headset-2/,0,,229,229,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/30-2.jpg,,,simple,visible,"Mobile Accessories>Earphones &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;سماعات اذن",#earphones|#headset|#mobileaccessories|jabra,5,"سماعة اذن بلوتوث",ShapoorTrdgLLC,Shapoor,LLC,,,,,|||||||,,taxable
37322,"Classic Bluetooth Headset","<p style=""text-align: left;""><strong>Classic Bluetooth Headset Black</strong></p>
<p style=""text-align: left;"">Model Number: Jabra Classic-BLK
Highlights
<strong>♦ </strong>Great wireless sound that's tested to withstand life on-the-move
<strong>♦ </strong>Easy to pair and control calls and music
<strong>♦ </strong>Angled earbuds give optimal sound flow with no sound escape</p>","<strong>Bluetooth Headset </strong>",2019-02-24,product,https://loozaa.com/product/classic-bluetooth-headset/,0,,99,99,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/31-2.jpg|https://loozaa.com/wp-content/uploads/2019/02/31a.jpg|https://loozaa.com/wp-content/uploads/2019/02/31b.jpg|https://loozaa.com/wp-content/uploads/2019/02/31c.jpg,|||,,simple,visible,"Mobile Accessories>Earphones &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;سماعات اذن",#earphones|#headset|#mobileaccessories|jabra,5,"سماعة اذن بلوتوث كلاسيك",ShapoorTrdgLLC,Shapoor,LLC,,,,,|||||||,,taxable
37331,"Wireless Bluetooth Headset","<p style=""text-align: left;""><strong>Classic Wireless Bluetooth In-Ear Headset White/Black</strong></p>
<p class=""jsx-3671426985 modelNumber"" style=""text-align: left;"">Model Number: 9933
Highlights
Sleek and stylish to blend in with your active urban life
Avant-garde Bluetooth connectivity ensures stutter-free audio while keeping the energy consumption to its minimum
Allows for a complete freedom of movement, sans the wired restrictions
High-caliber driver produces detailed mids and highs
Ergonomically designed to fit every ear aptly</p>

<div class=""jsx-3671426985 reviewsBadgeContainer"">
<div class=""jsx-979051213 container"">
<div class=""jsx-979051213 flexer"">
<div class=""jsx-573758484 starsIconRatingcontainer"" style=""text-align: left;""></div>
</div>
</div>
</div>","<strong>Wireless Bluetooth In-Ear Headset</strong>",2019-02-24,product,https://loozaa.com/product/wireless-bluetooth-headset-3/,0,,99,99,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/32-4.jpg|https://loozaa.com/wp-content/uploads/2019/02/32a-2.jpg,|,,simple,visible,"Mobile Accessories>Earphones &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;سماعات اذن",#earphones|#headset|#mobileaccessories|jabra,5,"سماعة اذن بلوتوث",ShapoorTrdgLLC,Shapoor,LLC,,,,,|||||||,,taxable
37338,"Gopro Handheld","<p style=""text-align: left;""><strong>Tech G5 Handheld Gimbal For Gopro</strong></p>
<p style=""text-align: left;"">Highlights
<strong>♦ </strong>Foldable design easily fits into the included carrying case
<strong>♦ </strong>Integrated 4-way joystick lets you control gimbal movement
<strong>♦ </strong>Features a function button to toggle through gimbal modes
<strong>♦ </strong>Helps you get amazing selfies effortlessly</p>","<strong>Handheld </strong>",2019-02-24,product,https://loozaa.com/product/tech-g5-handheld/,0,,518,518,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/33-4.jpg|https://loozaa.com/wp-content/uploads/2019/02/33a-2.jpg|https://loozaa.com/wp-content/uploads/2019/02/33b-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/33c-1.jpg,|||,,simple,visible,"Car accessories لوازم السيارات>Audio&amp;Multimediaملتيميديا و صوتيات>Dash Monitor>Camcorder|Electronics|Car accessories لوازم السيارات>Audio&amp;Multimediaملتيميديا و صوتيات>Cameras>Special Camera",#cameras|#electronics|#feiyutech|#gopro|#handheld,5,"جو برو سيلفي ستيك",ShapoorTrdgLLC,Shapoor,LLC,,,,,,,taxable
37348,"4-Port USB Charger","<p style=""text-align: left;""><strong>Family RockStar 4-Port USB Charger White</strong></p>
<p style=""text-align: left;"">Model Number: 2724337330491
Highlights
<strong>♦  </strong>Intelligent chip-set automatically detects the connected device, to deliver the maximum power appropriate
<strong>♦  </strong>Boasts a long cable that allows you to conveniently reach most locations in your home or office
<strong>♦  </strong>Dynamic charging marks a new approach to allocating power ensuring connected devices receive their optimal charge</p>",<strong>Charger</strong>,2019-02-24,product,https://loozaa.com/product/4-port-usb-charger/,0,,175,175,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/34-3.jpg|https://loozaa.com/wp-content/uploads/2019/02/34a-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/34b-2.jpg,||,,simple,visible,"Mobile Accessories>Charger &amp; Cableشواحن و كوابل|Electronics",#accessories|#belkin|#charger|#electronics,5,"شاحن يو اس بي 4 فتحات",ShapoorTrdgLLC,Shapoor,LLC,,,,,|||,,taxable
37349,"Beats Solo3 Headphones","<p style=""text-align: left;""><strong>Beats Solo3 Wireless On-Ear Headphones – The Beats Decade Collection</strong></p>

<div class=""woocommerce-product-details"">
<ul class=""generatedBullets"" style=""text-align: left;"">
 	<li style=""list-style-type: none;"">
<ul class=""generatedBullets"">
 	<li>Microphone included : Yes</li>
 	<li>Noise Cancelling : Yes</li>
 	<li>Brand : Beats</li>
 	<li>Connectivity : Wireless</li>
 	<li>Model Number : MRQ82LL/A</li>
</ul>
</li>
</ul>
<ul class=""generatedBullets"">
 	<li style=""text-align: left;"">Type : Over Ear</li>
 	<li style=""text-align: left;"">Compatible with : Mobile Phones</li>
</ul>
</div>",<strong>Headphones</strong>,2019-02-24,product,https://loozaa.com/product/beats-solo3-headphones/,0,MRQC2ZM/A,749,1299,749,instock,5,beats,,,,https://loozaa.com/wp-content/uploads/2019/02/712m5dwXXUL._SL1500_-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/brickred-3.jpg|https://loozaa.com/wp-content/uploads/2019/02/brickred-4.jpg|https://loozaa.com/wp-content/uploads/2019/02/brickred-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/brickred-2.jpg,||||,,simple,visible,"Electronics>Headphones|Uncategorized>homeelectronics|Mobile Accessories",#computeraccessories|#headphones|#headset|beats|wirelessheadphones,5,"سماعات بيتس سولو 3",HyperPhoneLLC,HyperPhone,HyperPhone,,,,,,,taxable
37362,"4-Port USB Charger White 3 meter","<p style=""text-align: left;""><strong>Family RockStar™ 4-Port USB Charger White 3 meter</strong></p>
<p style=""text-align: left;"">Model Number: F8M990drWHT
Highlights
<strong>♦  </strong>Universal compatibility
<strong>♦  </strong>Automatic power adjust for connected devices
<strong>♦  </strong>Wall-mountable
<strong>♦  </strong>4 USB ports/5.4A power</p>",<strong>Charger</strong>,2019-02-24,product,https://loozaa.com/product/4-port-usb-charger-white-3-meter/,0,,131,131,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/35-3.jpg|https://loozaa.com/wp-content/uploads/2019/02/35a-2.jpg|https://loozaa.com/wp-content/uploads/2019/02/35b-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/35c-1.jpg,|||,,simple,visible,"Mobile Accessories>Charger &amp; Cableشواحن و كوابل|Electronics",#belkin|#chargers|#electronics|#mobileaccessories,5,"شاحن يو اس بي 3 أمتار 4 فتحات",ShapoorTrdgLLC,Shapoor,LLC,,,,,|||,,taxable
37399,"Joyroom Bike Mount","<p style=""text-align: left;""><strong>JOYROOM Bike Mount Holder</strong></p>
<p style=""text-align: left;"">JOYROOM Bike Mount Holder Model:JR-ZS123
Model No.： JR-ZS123
Name： Bike Holder
Price/Pc：
Description：
Color： Green, Blue, Grey
Packing： 35pcs/ctn
Ctn Dimen.： 50cm*32cm*44cm”</p>",,2019-02-24,product,https://loozaa.com/product/joyroom-bike-mount/,0,,60,60,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/Car-holder.jpg|https://loozaa.com/wp-content/uploads/2019/02/Car-holder-yellow-color-clip.jpg,|,,simple,visible,"Bike accesssories",#joyroombike|bikeholder|mountholder,5,,caronic,caronic,,,,,,,,taxable
37404,"Hitch for Toyota Land Cruiser","<p style=""text-align: left;""><strong>Heavy Duty Special Hitch for Toyota Land Cruiser – Black</strong></p>
<p style=""text-align: left;"">Excellent Heavy Duty Special Hitch for Toyota Land Cruiser is made of 304 stainless steel or cast iron.
It has a pulling force 10T or 12T
Item Type: Armrests
Special Features: for trail car</p>",,2019-02-24,product,https://loozaa.com/product/hitch-for-toyota-land-cruiser-2/,0,,250,250,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/Special-LC-Black.jpg,,,simple,visible,"Car accessories لوازم السيارات>Tow Hitch",#toyotalandcruiser|towhitch|towhitchfortoyota,5,,caronic,caronic,,6.5,30,25,12,,,taxable
37405,"Car Universal Mount Black","<p class=""jsx-2085878247 sectionHeading"" style=""text-align: left;""><strong>Model Number: 2724336438600
</strong><strong>♦  </strong>Features an advanced three-axis gimbal that allows anyone to shoot stunning professional-looking films from their smartphone.
<strong>♦ </strong>Powerful electronic hardware can precisely detect the smartphone’s position and control the built-in motors to compensate arm movements and eliminate blurry videos.
<strong>♦ </strong>Matte black Poly carbonate (PC) shell houses intelligent technologies to enable content creators to balance smartphones and film scenes without interruption.
<strong>♦ </strong>Can easily pan and shoot incredible 360-degree videos, as well as perform rotation time-lapse shooting and multiple exposure.</p>","<strong>Car Universal Mount Holder</strong>",2019-02-24,product,https://loozaa.com/product/car-universal-mount-black/,0,,135,135,,instock,5,,,,,https://loozaa.com/wp-content/uploads/2019/02/36-2.jpg|https://loozaa.com/wp-content/uploads/2019/02/36a-1.jpg,|,,simple,visible,"Car accessories لوازم السيارات|Electronics",#caraccessories|#iphone|#mountblack|#phoneholder,5,"حامل الموبايل للسيارة",ShapoorTrdgLLC,Shapoor,LLC,,,,,,,taxable
37408,"Anker Micro USB","<p style=""text-align: left;""><strong>Anker POWERLINE+ MICRO USB 10FT</strong></p>
<p style=""text-align: left;""><strong>Unrivaled Durability: </strong>PowerLine+ may be the last cable you’ll ever need. Proven to last at least 6 times as long as other cables, it boasts a bend tolerance 6 times higher. It is simply one of the most durable cables, ever.</p>
<p style=""text-align: left;""><strong>End-to-End Strength: </strong>Exceptional tensile strength is provided by a aramid fiber core, double nylon-braiding and precision laser welding. PowerLine+ is built to withstand any yanking, twisting, stretching, or dropping that it might possibly be subjected to.</p>
<p style=""text-align: left;""><strong>Customized Cable Length: </strong>An innovative felt carry pouch allows you to adjust cable length to suit any situation. Charging close to the wall? Wind up PowerLine+ inside the pouch to avoid cables trailing across the floor.</p>
<p style=""text-align: left;""><strong>Lasts 6X Longer:</strong> Reinforced stress points with a 6000+ bend lifespan make PowerLine+ many times more durable than other Lightning cables.</p>
<p style=""text-align: left;""><strong>Incredibly Strong:</strong> Double-braided nylon exterior, toughened aramid fiber core and laser-welded connectors equip PowerLine+ with superior toughness from end-to-end.</p>
<p style=""text-align: left;""><strong>Adjustable Pouch:</strong> Includes an innovative carry pouch which allows you to neatly adjust cable length for any situation. Also provides high protection when transporting PowerLine+.</p>
<p style=""text-align: left;""><strong>Compatible With:</strong>
iPhone 7/7 Plus 6s / 6s Plus / 6 / 6 Plus / 5s / 5c / 5, iPad Air / Air 2, iPad mini / mini 2 / mini 3 / mini 4, iPad (4th generation), iPod nano (7th generation) and iPod touch (5th generation).</p>",,2019-02-24,product,https://loozaa.com/product/anker-micro-usb/,0,AN.A8144H21.WT,26,79,26,instock,5,Anker,,,,https://loozaa.com/wp-content/uploads/2019/02/79-1-3.jpg|https://loozaa.com/wp-content/uploads/2019/02/79-3-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/79-3-1-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/79-4-2.jpg|https://loozaa.com/wp-content/uploads/2019/02/79-5.jpg|https://loozaa.com/wp-content/uploads/2019/02/79-2.jpg,|||||,,simple,visible,Uncategorized>Cables|Electronics,#ankermicrousb|ankerpowerline|microusb,5,"كابل يو إس بي آنكر",HyperPhoneLLC,HyperPhone,HyperPhone,,,,,,,taxable
37421,"Anker Powerline USB","<p class=""product_title entry-title"" style=""text-align: left;""><strong>ANKER POWERLINE+ 6 FT USB – C TO USB-A</strong></p>

<ul class=""generatedBullets"">
 	<li style=""text-align: left;"">Compatible with : Type C Cable 6FT – A8169HA1</li>
 	<li style=""text-align: left;"">Are batteries needed to power the product or is this product a battery : No</li>
 	<li style=""text-align: left;"">Is this a Dangerous Good or a Hazardous Material, Substance or Waste that is regulated for transportation, storage, and/or disposal? : No</li>
</ul>",,2019-02-24,product,https://loozaa.com/product/anker-powerline-usb/,0,AN.A8169HA1.GY,35,105,35,instock,5,Anker,,,,https://loozaa.com/wp-content/uploads/2019/02/82-1-1.jpg|https://loozaa.com/wp-content/uploads/2019/02/82-3.jpg|https://loozaa.com/wp-content/uploads/2019/02/82-2.jpg|https://loozaa.com/wp-content/uploads/2019/02/82-5.jpg|https://loozaa.com/wp-content/uploads/2019/02/82-4.jpg|https://loozaa.com/wp-content/uploads/2019/02/82-1.jpg,|||||,,simple,visible,"Uncategorized>Cables|Mobile Accessories>Charger &amp; Cableشواحن و كوابل|Electronics",#ankerpowerlineusb|ankerusb|usbcable,5,"كابل يو إس بي آنكر",HyperPhoneLLC,HyperPhone,HyperPhone,,,,,,,taxable
37430,"Bose Virtually Invisible® Speaker","<p class=""product_title entry-title"" style=""text-align: left;""><strong>BOSE Virtually Invisible® 591 in-ceiling speakers</strong></p>
<p style=""text-align: left;"">”These round Virtually Invisible® in-ceiling speakers are engineered with one 13 cm woofer and two strategically positioned 2 cm tweeters each, eliminating the need to aim the speaker into the room. The acoustic design allows for full, even sound coverage, while their smaller size increases placement options. Exclusive Bose® Stereo Everywhere™ speaker performance provides balanced stereo sound over a wider area, with no drop-offs. Sold as a pair.</p>",,2019-02-24,product,https://loozaa.com/product/bose-virtually-invisible-speaker/,0,Virtually-Invisible-591,1994,1994,,instock,5,Bose,,,,https://loozaa.com/wp-content/uploads/2019/02/Virtually-Invisible®-591-in-ceiling-speakers.png,,,simple,visible,Electronics>Speakers,#bosespeaker|invisiblespeaker|virtualspeaker,5,"سبيكر بوز Virtually Invisible",HyperPhoneLLC,HyperPhone,HyperPhone,,,,,,,taxable
