ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"Product Brand","Product Brands","Product Model","Product Qty","Image URL","Image Alt Text","Attachment URL","Product Type",Tags,"Product categories","Product tags",_total_stock_quantity,wc_ps_subtitle,"Author Username","Author First Name","Author Last Name",Weight,Length,Width,Height,Up-Sells,Cross-Sells,"Tax Status"
16187,"Mosi - Native American","<p style=""text-align: left;"">Mosi - Native American</p>
<p style=""text-align: left;"">Product Code: 36116</p>
<p style=""text-align: left;"">comes with Friendship Bracelet, Comb &amp; Storybook</p>

<div class=""col-sm-4"">
<div class=""btn-group"" style=""text-align: left;""></div>
</div>","<strong>Kids Toys</strong>",2018-11-03,product,https://loozaa.com/product/mosi-native-american/,0,,179,360,179,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/Mosi-NativeAme.jpg,,,simple,visible,"children أطفالنا>Toys                          &nbsp;&nbsp;&nbsp;&nbsp; ألعاب",#kidscollection|#kidstoys|#nativeamerican,12,موسي,heralds.llc,,,,,,,|||,,taxable
16206,"COCO Mademoiselle, 100 ml","<div style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، كوكو مادموزيل شانيل للنساء من شانيل</div>
<div style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, COCO Mademoiselle Chanel for women by CHANEL</div>","<strong>Chanel </strong>",2018-11-03,product,https://loozaa.com/product/coco-mademoiselle-by-chanel/,0,,840,840,,instock,997,,,,,https://loozaa.com/wp-content/uploads/2018/11/Madamoiselle.jpg|https://loozaa.com/wp-content/uploads/2018/11/7-a.jpg|https://loozaa.com/wp-content/uploads/2018/11/7-b.jpg|https://loozaa.com/wp-content/uploads/2018/11/7-c.jpg|https://loozaa.com/wp-content/uploads/2018/11/7-d.jpg,||||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور",#chanel|#womensfragrance|Perfumes,997,"عطر كوكو مدموزيل",heralds.llc,,,,,,,|,,taxable
16228,"Chance Eau Tendre, 100 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، فإن Chance Eau Vive by Chanel Eau de Toilette for Women هو عطر مسكوب خشبي الأزهار من تأليف Olivier Polge. رذاذ من هذا الضباب المنعش يبعث على الارتياح وينشط. يدين برائحته المكررة لمذكرة الجريب فروت.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, The Chance Eau Vive by Chanel Eau de Toilette for Women is a floral woody musk fragrance composed by Olivier Polge. A spray of this refreshing mist is uplifting and reinvigorating. It owes its refined scent to the grapefruit note.</p>",<strong>Chanel</strong>,2018-11-03,product,https://loozaa.com/product/chance-chanel/,0,,730,730,,instock,997,,,,,https://loozaa.com/wp-content/uploads/2018/11/Chance.jpg,,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور",#chanel|#womensfragrance|Perfumes,997,"عطر شانس او تاندغ",heralds.llc,,,,,,,|||,,taxable
16234,"Lauryce - New Orleans, USA","<p style=""text-align: left;"">Lauryce - New Orleans, USA
Product Code: 35111
comes with Friendship Bracelet, Comb &amp; Storybook</p>","<strong>Kids Toys</strong>",2018-11-03,product,https://loozaa.com/product/lauryce-new-orleans-usa/,0,,179,360,179,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/Laurice.jpg,,,simple,visible,"children أطفالنا>Toys                          &nbsp;&nbsp;&nbsp;&nbsp; ألعاب",#kidscollection|#kidstoys|#nativeamerican,12,لوريس,heralds.llc,,,,,,,|||,,taxable
16244,"Friends of Maya","<p style=""text-align: left;"">Friends of Maya</p>
<p style=""text-align: left;"">Product Code: 904HS</p>
<p style=""text-align: left;"">comes with Friendship Bracelet, Comb &amp; Storybook</p>

<div class=""col-sm-4"">
<div class=""btn-group"" style=""text-align: left;""></div>
</div>","<strong>Kids Toys</strong>",2018-11-03,product,https://loozaa.com/product/friends-of-maya/,0,,1280,2052,1280,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/MayaF.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM2.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM1.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM7.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM6.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM5.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM4.jpg|https://loozaa.com/wp-content/uploads/2018/11/FM3.jpg,|||||||,,simple,visible,"children أطفالنا>Toys                          &nbsp;&nbsp;&nbsp;&nbsp; ألعاب",#kidscollection|#kidstoys|#nativeamerican,12,"أصدقاء مايا",heralds.llc,,,,,,,|||,,taxable
16245,"Chancel Chance, 100 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، قصة """" فرصة هي اعصار. غير مسبوق ، في حركة دائمة ، فإنه يحمل بعيدا أولئك الذين يعرفون كيفية اكتشافها في دوامة من الأحداث والمفاجآت والشغف المفاجئ. فرصة مرنة. يمكن أن تنزلق في حياتك غير معلنة ، والقفز والإبهار لك. الملل في مهب بعيدا</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Story""""Chance is a tornado. Untiring, in perpetual motion, it carries away those who know how to spot it in the whirl of events, surprises and sudden passions. Chance is flexible. It can slip into your life unannounced, leaping up and dazzling you. Boredom is blown away</p>",<strong>Chanel</strong>,2018-11-03,product,https://loozaa.com/product/chance-chance/,0,,800,800,,instock,999,,,,,https://loozaa.com/wp-content/uploads/2018/11/Chancee.jpg|https://loozaa.com/wp-content/uploads/2018/11/5-a.jpg|https://loozaa.com/wp-content/uploads/2018/11/5-b.jpg|https://loozaa.com/wp-content/uploads/2018/11/5-c.jpg,|||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور",#chanel|#womensfragrance|Perfumes,999,"عطر شانيل تشانس",heralds.llc,,,,,,,|||,,taxable
16256,"Chanel de Bleu, 100 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، بلو دو شانيل هو عطر متطور ومعاصر من شانيل الذي ضرب السوق في عام 2010. تقدم شانيل نسختها المحسنة ، Bleu de Chanel Eau de Parfum ، في صيف عام 2014. هذا العطر مخصص للحرية - بلا حدود وعميقة ولا حدود لها.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Bleu de Chanel is a sophisticated and contemporary fragrance from Chanel that hit the market in 2010. Chanel introduces its enhanced version, Bleu de Chanel Eau de Parfum , in summer of 2014. The fragrance is dedicated to freedom—endless, deep and boundless.</p>
<p style=""text-align: left;"">Product Code: 350BRG00019</p>",<strong>Chanel</strong>,2018-11-03,product,https://loozaa.com/product/chanel-de-bleu/,0,,700,700,,instock,998,,,,,https://loozaa.com/wp-content/uploads/2018/11/Bleu.jpg|https://loozaa.com/wp-content/uploads/2018/11/4-a.jpg|https://loozaa.com/wp-content/uploads/2018/11/4-b.jpg|https://loozaa.com/wp-content/uploads/2018/11/4-c.jpg,|||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Mens Wear للرجال فقط>Perfumes                        عطور",#chanel|#mensfragrance|Perfumes,998,"عطر شانيل",heralds.llc,,,,,,,|||,,taxable
16319,"Black Afghano, 75 ml","<div class=""col-sm-8"">
<div class=""tab-content"">
<div>
<p dir=""ltr"" style=""direction: rtl; text-align: right;"" data-placeholder=""Translation"">عطر العطور المعطرة Odyssey من # Hoyamalod</p>
<p id=""tw-target-text"" class=""tw-data-text tw-ta tw-text-medium"" dir=""ltr"" style=""text-align: left;"" data-placeholder=""Translation""><span lang=""en"">Fragrance Perfumery Perfumed Odyssey from # Hoyamalod</span></p>

</div>
<p id=""tab-description"" class=""tab-pane active"" style=""text-align: left;"">عطر رشاش بدهن عود أيطالي من #هواميرالعود</p>
<p class=""tab-pane active"" style=""text-align: left;"">Product Code: أيطالي</p>

</div>
</div>",<strong>Hawamialoud</strong>,2018-11-05,product,https://loozaa.com/product/black-afghano/,0,483,44,440,44,instock,483,,,,,https://loozaa.com/wp-content/uploads/2018/11/Blackafghano-1.jpg,,,simple,visible,"Dokhoon دخون>Arabic Perfume    عطور عربية","#arabicperfume #perfume|#hawamialoud",483,"عطر بلاك افغانو",heralds.llc,,,,,,,971-1||971|483-1,,taxable
16321,"Musk Almulook, 75 ml","<div class=""col-sm-8"">
<div class=""tab-content"">
<div class=""col-sm-8"">
<div class=""tab-content"">
<div style=""direction: rtl; text-align: right;"">عطر المسك الملوك الرائع المقدم من هوامير العود 75 مل</div>
<div id=""tab-description"" class=""tab-pane active"" style=""text-align: left;""> Musk almulook amazing perfume brought to you by hawamir aloud 75ML</div>
<div class=""tab-pane active"" style=""text-align: left;"">Product Code: أماراتي</div>
<div></div>
</div>
</div>
<div class=""col-sm-4"" style=""text-align: left;"">
<div class=""btn-group""></div>
</div>
</div>
</div>
<div class=""col-sm-4"">
<p class=""btn-group"" style=""text-align: left;""></p>

</div>",<strong>Hawamialoud</strong>,2018-11-05,product,https://loozaa.com/product/black-afghano-copy/,0,486,44,440,44,instock,486,,,,,https://loozaa.com/wp-content/uploads/2018/11/MuskMulook-1.jpg,,,simple,visible,"Dokhoon دخون>Arabic Perfume    عطور عربية|Uncategorized>HomeDokhoonSection|Perfumes عطور","#arabicperfume #perfume|#hawamialoud",486,"عطر مسك الملوك",heralds.llc,,,,,,,971-1||971|483-1,,taxable
16323,"Musk AlShuyukh, 75 ml","<div class=""col-sm-8"">
<div class=""tab-content"">
<div class=""col-sm-8"">
<div class=""tab-content"">
<p style=""direction: rtl; text-align: right;"">مسك الشيوخ عطر مدهش تقدمه لك هوامير العود 75 مل.</p>
<p class=""tab-pane active"">Musk alshhuyukh amazing perfume brought to you by hawamir aloud 75ML.</p>
<p class=""tab-pane active"">Product Code: أماراتي</p>

</div>
</div>
<div class=""btn-group""></div>
</div>
</div>
<div class=""col-sm-4"">
<p class=""btn-group""></p>

</div>",<strong>Hawamialoud</strong>,2018-11-05,product,https://loozaa.com/product/musk-alshuyukh/,0,502,44,440,44,instock,502,,,,,https://loozaa.com/wp-content/uploads/2018/11/Alshu-1.jpg,,,simple,visible,"Dokhoon دخون>Arabic Perfume    عطور عربية|Uncategorized>HomeDokhoonSection","#arabicperfume #perfume|#hawamialoud",502,"عطر مسك الشيوخ",heralds.llc,,,,,,,|971-1|971|483-1,,taxable
