ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"Product Brand","Product Brands","Product Model","Product Qty","Image URL","Image Alt Text","Attachment URL","Product Type",Tags,"Product categories","Product tags",_total_stock_quantity,wc_ps_subtitle,"Author Username","Author First Name","Author Last Name",Weight,Length,Width,Height,Up-Sells,Cross-Sells,"Tax Status"
17442,"Dubai Time Watch","Jovial Dubai Time
<div class=""col-sm-8"">
<div class=""tab-content"">
<div id=""tab-description"" class=""tab-pane active"">ANALOG WRIST WATCH   - UAE FLAG AT DIAL - 3 ATM WATER RESISTANT - UNIQUE MINUTES &amp; HOUR HAND -ARABIC NUMERALS - STRAP RUBBER - UNI SEX - ROUND SHAPE - Dial case diameter size 38MM</div>
</div>
</div>
Item code: TW-DT140316BRUC","<strong>Dubai Watch Collection</strong>",2018-11-20,product,https://loozaa.com/product/jovial-dubai-time/,0,,384,960,384,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/Dubai-Time.png,,,simple,visible,"Gift هدايا>Watches                       ساعات",#dubaitime|#watch,12,"ساعة توقيت دبي",heralds.llc,,,,,,,|||,,taxable
17444,"Dubai Time Watch","<p style=""text-align: left;"">Dubai Time Watch</p>
<p style=""text-align: left;"">ANALOG WRIST WATCH   - UAE FLAG AT DIAL - 3 ATM WATER RESISTANT - UNIQUE MINUTES &amp; HOUR HAND -ARABIC NUMERALS - STRAP RUBBER - UNI SEX - ROUND SHAPE - Dial case diameter size 38MM.</p>
<p style=""text-align: left;"">Item code: TW-DT140316BRUB</p>","<strong>Dubai Watch Collection</strong>",2018-11-20,product,https://loozaa.com/product/jovial-dubai-time-2/,0,,384,960,384,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/Dxbtime.png,,,simple,visible,"Gift هدايا>Watches                       ساعات",#dubaiwatch|#watch,12,"ساعة توقيت دبي",heralds.llc,,,,,,,|||,,taxable
17446,"Jovial Her Excellency","<p style=""text-align: left;"">Jovial Her Excellency</p>
<p style=""text-align: left;"">Item code: 4756LGMQ01HS800</p>","<strong>Jovial Watch Collection</strong>",2018-11-20,product,https://loozaa.com/product/jovial-her-excellency/,0,,1599,4000,1599,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/Excellency.jpg,,,simple,visible,"Gift هدايا>Watches                       ساعات",#jovial|#jovialwatch|#jovialwatchcollection|#jovialwatches,12,"ساعة سموّها من جوفيال",HawamirAlOud,HawamirAlOud,HawamirAlOud,,,,,|||,,taxable
17448,"Dubai Time Watch","<p style=""text-align: left;"">Dubai Time</p>
<p style=""text-align: left;"">DUBAI TIME CALIGRAPHY DIAL - 3 ATM WATER RESISTANT - UNIQUE MINUTES &amp; HOUR HAND -ARABIC NUMERALS  ANALOG WRIST WATCH  - DIAL COLOR PINK MOP  -   STRAP GENUINE LEATHER - LADIES MODEL - ROUND SHAPE - Dial case diameter size 28MM</p>
<p style=""text-align: left;"">Item code: TW-DT140373PKRLP</p>","<strong>Dubai Watch Collection</strong>",2018-11-20,product,https://loozaa.com/product/jovial-dubai-time-3/,0,,412,1030,412,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/DxbTimes1.png,,,simple,visible,"Uncategorized>HomeGiftSection|Gift هدايا>Watches                       ساعات",#dubaitime|#watch,12,"ساعة توقيت دبي",heralds.llc,,,,,,,|||,,taxable
17450,"Dubai Time Watch","<p style=""text-align: left;"">Dubai Time Watch</p>
<p style=""text-align: left;"">ANALOG WRIST WATCH  - DUBAI TIME PALM DIAL - 3 ATM WATER RESISTANT - UNIQUE MINUTES &amp; HOUR HAND -ARABIC NUMERALS -   STRAP GENUINE LEATHER - UNI SEX - Dial case diameter size 40MM.</p>
<p style=""text-align: left;"">Item code: TW-DT140305BYBN</p>","<strong>Dubai Watch Collection</strong>",2018-11-20,product,https://loozaa.com/product/jovial-dubai-time-4/,0,,390,975,390,instock,12,,,,,https://loozaa.com/wp-content/uploads/2018/11/Dubai1.jpg,,,simple,visible,"Gift هدايا>Watches                       ساعات",#dubaitime|#watch,12,"ساعة توقيت دبي",heralds.llc,,,,,,,|||,,taxable
17490,"Dinnerware set","<p style=""text-align: left;"">Ceramic Dinnerware set
12 spoon
12 fork</p>",<strong>Cutlery</strong>,2018-11-20,product,https://loozaa.com/product/dinnerware-set/,0,,140,230,140,instock,,,,,,https://loozaa.com/wp-content/uploads/2018/11/8-1.jpg|https://loozaa.com/wp-content/uploads/2018/11/8a-1.jpg|https://loozaa.com/wp-content/uploads/2018/11/8b.jpg,||,,simple,visible,"Home &amp; Garden المنزل و الحديقة>Kitchen &amp; Dining>Cutlery                     أدوات المائدة",#dinnerware|#homeandkitchen,,"طقم أدوات المائدة",DamanhoorLLC,Damanhoor,Trading,,,,,,,taxable
17491,"Dinnerware set","<p style=""text-align: left;"">Ceramic Dinnerware set
12 spoon
12 fork</p>",<strong>Kitchenwares</strong>,2018-11-20,product,https://loozaa.com/product/dinnerware-set-2/,0,,140,230,140,instock,,,,,,https://loozaa.com/wp-content/uploads/2018/11/25.jpg|https://loozaa.com/wp-content/uploads/2018/11/25a.jpg|https://loozaa.com/wp-content/uploads/2018/11/25b.jpg,||,,simple,visible,"Home &amp; Garden المنزل و الحديقة>Kitchen &amp; Dining>Cutlery                     أدوات المائدة",#dinnerware|#homeandkitchen,,"طقم أدوات المائدة",DamanhoorLLC,Damanhoor,Trading,,,,,,,taxable
17493,"Oud set",,,2018-11-20,product,https://loozaa.com/product/oud-set/,0,,250,350,250,instock,,,,,,https://loozaa.com/wp-content/uploads/2018/11/4-1.jpg|https://loozaa.com/wp-content/uploads/2018/11/4a-1.jpg|https://loozaa.com/wp-content/uploads/2018/11/4b.jpg|https://loozaa.com/wp-content/uploads/2018/11/4c.jpg,|||,,simple,visible,"Dokhoon دخون>Oud                                     عود",#arabic|#Oud|Perfume,,"طقم زجاجات للبخور و العطور",DamanhoorLLC,Damanhoor,Trading,,,,,||,,taxable
17495,"Oud set",,"<strong>Home Accessories</strong>",2018-11-20,product,https://loozaa.com/product/oud-set-2/,0,,250,350,250,instock,,,,,,https://loozaa.com/wp-content/uploads/2018/11/5-1.jpg|https://loozaa.com/wp-content/uploads/2018/11/5a-1.jpg|https://loozaa.com/wp-content/uploads/2018/11/5b.jpg|https://loozaa.com/wp-content/uploads/2018/11/5c.jpg,|||,,simple,visible,"Dokhoon دخون>Oud                                     عود",#arabic|#Oud|Perfume,,"طقم زجاجات للبخور و العطور",DamanhoorLLC,Damanhoor,Trading,,,,,||,,taxable
17497,"Oud set",,"<strong>Home Accessories</strong>",2018-11-20,product,https://loozaa.com/product/oud-set-3/,0,,250,350,250,instock,,,,,,https://loozaa.com/wp-content/uploads/2018/11/12.jpg,,,simple,visible,"Dokhoon دخون>Oud                                     عود",#arabic|#Oud|Perfume,,"طقم زجاجات للبخور و العطور",DamanhoorLLC,Damanhoor,Trading,,,,,||,,taxable
