ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"Product Brand","Product Brands","Product Model","Product Qty","Image URL","Image Alt Text","Attachment URL","Product Type",Tags,"Product categories","Product tags",_total_stock_quantity,wc_ps_subtitle,"Author Username","Author First Name","Author Last Name",Weight,Length,Width,Height,Up-Sells,Cross-Sells,"Tax Status"
24343,"Cashmere Shawl","<p style=""text-align: left;"">Cashmere Shawl</p>",,2018-12-23,product,https://loozaa.com/product/cashmere-shawl/,0,,80,100,80,instock,5,,,,,https://loozaa.com/wp-content/uploads/2018/12/44.jpg,,,simple,visible,"Mens Wear للرجال فقط>Mens Accessories   اكسسوارات","#shawl #cashmere",5,"شال كشميري",AmidAlKuwait,"Amid Al Kuwait",Kuwait,,,,,||,,taxable
24356,"Cashmere Shawl","<p style=""text-align: left;"">Cashmere Shawl</p>",,2018-12-23,product,https://loozaa.com/product/cashmere-shawl-2/,0,,80,100,80,instock,5,,,,,https://loozaa.com/wp-content/uploads/2018/12/45.jpg,,,simple,visible,"Mens Wear للرجال فقط>Mens Accessories   اكسسوارات","#shawl #cashmere",5,"شال كشميري",AmidAlKuwait,"Amid Al Kuwait",Kuwait,,,,,||,,taxable
24359,"Cashmere Shawl","<p style=""text-align: left;"">Cashmere Shawl</p>",,2018-12-23,product,https://loozaa.com/product/cashmere-shawl-3/,0,,80,100,80,instock,5,,,,,https://loozaa.com/wp-content/uploads/2018/12/46.jpg,,,simple,visible,"Mens Wear للرجال فقط>Mens Accessories   اكسسوارات","#shawl #cashmere",5,"شال كشميري",AmidAlKuwait,"Amid Al Kuwait",Kuwait,,,,,||,,taxable
24363,"Coffee & Tea Set","<p style=""text-align: left;""><strong>Arabic Coffee Set
</strong>Modern design coffee tea set cups which serves to elevate kitchen and table settings. Suitable for any occasions.
This products defines quality artwork and possess unique presentation.
<strong>This product includes the following:
</strong>2 Flask
1 Tray
1 Sugar holder
12 Coffee cup (Fenjan) with golden round edges and butterfly design.
12 Tea cup (estikaneh) with golden round edges and butterfly design.</p>
<p style=""text-align: left;""></p>","<strong>Coffee Tea Pot Set</strong>",2018-12-23,product,https://loozaa.com/product/coffee-tea-set-21/,0,,650,700,650,instock,5,,,,,https://loozaa.com/wp-content/uploads/2018/12/2Q4A0722.jpg|https://loozaa.com/wp-content/uploads/2018/12/2Q4A0724.jpg|https://loozaa.com/wp-content/uploads/2018/12/2Q4A0725.jpg,||,,simple,visible,"Home &amp; Garden المنزل و الحديقة>Kitchen &amp; Dining>Cutlery                     أدوات المائدة",#arabiancoffee|#arabiancoffeecup|#coffeecups|#cup|#teacup|#teasets,5,"طقم شاي و قهوة",DamanhoorLLC,Damanhoor,Trading,,,,,|||||||||,,taxable
24492,"Dhn Oud Sheikh Abdullah","Dhn Oud Sheikh Abdullah

Product  code: كمبودي
<div class=""col-sm-8"">
<div class=""tab-content"">
<div id=""tab-description"" class=""tab-pane active"">كيلو دهن عود خاص في #الشيخ عبدالله عدد 83 تولة</div>
</div>
</div>
<div class=""col-sm-4"">
<div class=""btn-group""></div>
</div>","<strong>Dhn Oud</strong>",2018-12-24,product,https://loozaa.com/product/dhn-oud-sheikh-abdullah/,0,0,12300,16500,12300,instock,10,,,,,https://loozaa.com/wp-content/uploads/2018/12/Oud-Bin-Radwan.jpeg,,,simple,visible,"Dokhoon دخون>Arabic scents        عطورات عربية|Uncategorized>HomeDokhoonSection|Dokhoon دخون>Oud                                     عود",#binradwan|#dhnoud,20,"دهن عود شيخ عبدالله",heralds.llc,,,,,,,0,,taxable
24493,"Al Khalifa","<p style=""text-align: left;"">Al Khalifa</p>
<p style=""text-align: left;"">Product code: 660HO00006</p>
<p style=""text-align: left;"">نفحات الحب البحرينية من هيرالدزعود</p>","<strong>Dhn Oud</strong>",2018-12-24,product,https://loozaa.com/product/al-khalifa/,0,0,660,660,,instock,10,,,,,https://loozaa.com/wp-content/uploads/2018/12/AL-Khalifa.jpg,,,simple,visible,"Dokhoon دخون>Arabic scents        عطورات عربية|Uncategorized>HomeDokhoonSection|Dokhoon دخون>Oud                                     عود",#binradwan|#dhnoud,20,"دهن عود آل خليفة",heralds.llc,,,,,,,0|0|0,,taxable
24496,"Al Sabah","<p style=""text-align: left;"">Al Sabah</p>
<p style=""text-align: left;"">Product: 660HO00008</p>
<p style=""text-align: left;"">نفحات الصداقة الكويتية من هيرالدزعود</p>","<strong>Dhn Oud</strong>",2018-12-24,product,https://loozaa.com/product/al-sabah/,0,0,660,660,,instock,10,,,,,https://loozaa.com/wp-content/uploads/2018/12/Sabah.jpg,,,simple,visible,"Dokhoon دخون>Arabic scents        عطورات عربية|Uncategorized>HomeDokhoonSection|Dokhoon دخون>Oud                                     عود",#binradwan|#dhnoud,100,"دهن عود آل صباح",heralds.llc,,,,,,,0|0|0,,taxable
24499,"Al Sheikh Khalifa","<p style=""text-align: left;"">TULA 12 MILLY DAN OUD
Sheikh Khalifa
Authentic Emirati fruits
We were inspired by my lord
His Highness Sheikh Khalifa</p>
&nbsp;","<strong>Dhn Oud</strong>",2018-12-24,product,https://loozaa.com/product/al-sheikh-khalifa/,0,0,4400,4400,,instock,10,,,,,https://loozaa.com/wp-content/uploads/2018/12/Shikh.jpg,,,simple,visible,"Dokhoon دخون>Arabic scents        عطورات عربية|Uncategorized>HomeDokhoonSection|Dokhoon دخون>Oud                                     عود",#binradwan|#dhnoud,998,"دهن عود الشيخ",heralds.llc,,,,,,,0|0|0,,taxable
24586,Abaya,"<p style=""text-align: left;""><strong>Women's Abaya</strong></p>

<ul>
 	<li style=""text-align: left;"">The Women’s Abaya is manufactured by RMT Abaya</li>
 	<li style=""text-align: left;"">Casual style, and easy wear perfectly available for any occasion.</li>
 	<li style=""text-align: left;"">The abaya is designed with high end class fabric.</li>
 	<li style=""text-align: left;"">The product of Women’s Abaya is best price available  in the UAE Market.</li>
 	<li style=""text-align: left;"">This product/item is brand new.</li>
 	<li style=""text-align: left;"">This abaya product is available at free sizes.</li>
 	<li style=""text-align: left;"">The purchased of women’s abaya can be delivered in the United Arab Emirates.</li>
</ul>",Abaya,2018-12-26,product,https://loozaa.com/product/abaya-32/,0,,3000,3200,3000,instock,5,,,,,https://loozaa.com/wp-content/uploads/2018/12/8.jpeg|https://loozaa.com/wp-content/uploads/2018/12/7.jpeg|https://loozaa.com/wp-content/uploads/2018/12/6.jpeg|https://loozaa.com/wp-content/uploads/2018/12/5.jpeg|https://loozaa.com/wp-content/uploads/2018/12/2.jpeg,||||,,simple,visible,Uncategorized>HomeWomensAbaya,#abaya,,عباية,RMTAbaya,Ranam,Mohamedtayeb,,,,,|||||||||,,taxable
24592,Abaya,"<p style=""direction: rtl; text-align: left;"">Women's Abaya</p>
<p style=""direction: rtl; text-align: right;"">عبايه مطرزه بخرز وفولك، جاهزه للتسليم ، الطول ٥٨ ، فري سايز</p>",Abaya,2018-12-26,product,https://loozaa.com/product/abaya-33/,0,,3000,3200,3000,instock,5,,,,,https://loozaa.com/wp-content/uploads/2018/12/9.jpeg|https://loozaa.com/wp-content/uploads/2018/12/13.jpeg|https://loozaa.com/wp-content/uploads/2018/12/12.jpeg|https://loozaa.com/wp-content/uploads/2018/12/10.jpeg|https://loozaa.com/wp-content/uploads/2018/12/WhatsApp-Image-2018-12-31-at-11.43.42-AM.jpeg|https://loozaa.com/wp-content/uploads/2018/12/WhatsApp-Image-2018-12-31-at-11.43.14-AM.jpeg|https://loozaa.com/wp-content/uploads/2018/12/WhatsApp-Image-2018-12-31-at-11.43.15-AM.jpeg|https://loozaa.com/wp-content/uploads/2018/12/11.jpeg,|||||||,,simple,visible,Uncategorized>HomeWomensAbaya,#abaya,,"عباية شغل يدوي",RMTAbaya,Ranam,Mohamedtayeb,,,,,|||||||||,,taxable
