ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"Product Brand","Product Brands","Product Model","Product Qty","Image URL","Image Alt Text","Attachment URL","Product Type",Tags,"Product categories","Product tags",_total_stock_quantity,wc_ps_subtitle,"Author Username","Author First Name","Author Last Name",Weight,Length,Width,Height,Up-Sells,Cross-Sells,"Tax Status"
7472,"Ralph Fresh, 100 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، أو دو تواليت 100 مل.</p>
<p style=""text-align: left;"">Original Product Guarantee from Bin Radwan Gallery, Eau de Toilette 100 Ml.</p>","<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>",2018-10-04,product,https://loozaa.com/product/ralph-fresh-by-ralph-lauren-for-women/,0,,488,488,,instock,1000,,,,,https://loozaa.com/wp-content/uploads/2018/10/Fresh.jpg|https://loozaa.com/wp-content/uploads/2018/10/Fresh-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Fresh-1-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Fresh-2.jpg,|||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#RalphFresh #RalphLaurenPolo #womensperfume",1000,"عطر رالف فريش",heralds.llc,,,,,,,|||,,taxable
7474,"Ralph Lauren Blue, 125 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان، Eau de Toilette 125 Ml.</p>
<p style=""text-align: left;"">Original Product Guarantee from Bin Radwan Gallery, Eau de Toilette 125 Ml.</p>","<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>
</div>
</div>",2018-10-04,product,https://loozaa.com/product/ralph-lauren-blue-for-women/,0,,696,696,,instock,1000,,,,,https://loozaa.com/wp-content/uploads/2018/10/Blue1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Blue1-3.jpg|https://loozaa.com/wp-content/uploads/2018/10/Blue1-2-1.jpg,||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#PoloBlue #RalphLaurenPolo #womensperfume",1000,"عطر رالف لورين بلو",heralds.llc,,,,,,,|||,,taxable
7476,"Polo Red by Ralph Lauren, 75 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، تحتفل رالف لورين بلون أحمر مع عطر بولو الأحمر الذي يأتي من مجموعة العطور للرجال. هذه الطبعة عبارة عن اندفاع من المكونات البرية الشريرة والمحفزة لتكوين عطر يجلس بشكل مثالي على رجل قوي ومصمّم وقوي ويرتدي الذكورة EAU DE TOILETTE 75 ML.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Ralph Lauren celebrates the color red with its Polo Red perfume which comes from the collection of fragrances for men. This edition is a rush of wild, vicious, and energizing components to make a fragrance that sits perfectly on a strong, determined, and forceful man who wears his masculinity EAU DE TOILETTE 75 ML.</p>","<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>
</div>
</div>",2018-10-04,product,https://loozaa.com/product/polo-red-by-ralph-lauren/,0,,548,548,,instock,997,,,,,https://loozaa.com/wp-content/uploads/2018/10/Red.jpg|https://loozaa.com/wp-content/uploads/2018/10/Red-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Red-2.jpg|https://loozaa.com/wp-content/uploads/2018/10/Red-3.jpg,|||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#PoloRed #RalphLaurenPolo #womensperfume",998,"عطر بولو ريد من رالف لورين",heralds.llc,,,,,,,|||,,taxable
7479,"Polo Red Intense","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، رالف لورين بولو ريد إنتنس من رالف لورين هو عطر وودى سبايسي للرجال. هذا عطر جديد. تم إطلاق رالف لورين بولو ريد إنتنس في عام 2015. المكونات العليا هي الجريب فروت والكرنب والليمون والزعفران. المكونات المتوسطة هي الزنجبيل والقهوة والحكيم والخزامى. المكونات الأساسية هي الكهرمان ، EAU DE PARFUM 200ML.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Ralph Lauren Polo Red Intense by Ralph Lauren is a Woody Spicy fragrance for men. This is a new fragrance. Ralph Lauren Polo Red Intense was launched in 2015. Top notes are blood grapefruit, cranberry, lemon and saffron; middle notes are ginger, coffee, sage and lavender; base notes are amber,  EAU DE PARFUM 200ML.</p>","<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>
</div>
</div>",2018-10-04,product,https://loozaa.com/product/polo-red-intense-by-ralph-lauren/,0,,768,768,,instock,998,,,,,https://loozaa.com/wp-content/uploads/2018/10/Intense.jpg|https://loozaa.com/wp-content/uploads/2018/10/Intense-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Intense-2.jpg,||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Mens Wear للرجال فقط>Perfumes                        عطور","#binradwan|#fragrance|#PoloRedInense #RalphLaurenPolo #mensperfume",999,"عطر بولو ريد انتنس",heralds.llc,,,,,,,|||,,taxable
7483,"Ralph Lauren Romance, 50 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان، Eau de Parfum Natural Spray 50 ml.</p>
<p style=""text-align: left;"">Original Product Guarantee from Bin Radwan Gallery, Eau de Parfum Natural Spray 50 ml.</p>","<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>
</div>
</div>",2018-10-04,product,https://loozaa.com/product/ralph-lauren-romance-for-women/,0,,456,456,,instock,996,,,,,https://loozaa.com/wp-content/uploads/2018/10/Romance.jpg|https://loozaa.com/wp-content/uploads/2018/10/Romance-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Romance-2.jpg,||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#Romance #RalphLaurenPolo #womensperfume",996,"عطر رالف لورين رومانس",heralds.llc,,,,,,,|||,,taxable
7487,"Polo Safari, 75 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، EAU DE PARFUM NATURAL SPRAY 75ML.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, EAU DE PARFUM NATURAL SPRAY  75ML.</p>","<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>
</div>
</div>",2018-10-04,product,https://loozaa.com/product/polo-safari-for-her-by-ralph-lauren/,0,,600,600,,instock,998,,,,,https://loozaa.com/wp-content/uploads/2018/10/safariforher.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-3.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-2.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-1-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-1.jpg,||||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#PoloSafari #RalphLaurenPolo #womensperfume",998,"عطر بولو سفاري",heralds.llc,,,,,,,|||,,taxable
7488,"Polo Safari","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، ميزات المنتج: المكونات العليا هي الألدهيدات ، الأرتيميسيا ، الكزبرة ، اللافندر ، الأوراق الخضراء ، زهر البرتقال ، البرغموت والمكونات اللامينية الوسطى هي بخور مريم ، قرنفل ، قرفة ، نبات الطرخون ، الياسمين و وردي بيس ملاحظات جلدية ، خشب الصندل ، كهرمان الباتشولي ، المسك ، الأوكموس و خشب الأرز الممزوج برائحة العرق 75 مل.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Product Features : Top notes are aldehydes, artemisia, coriander, lavender, green notes, neroli, bergamot and lemonMiddle notes are cyclamen, carnation, cinnamon, tarragon, jasmine and roseBase notes are leather, sandalwood, amber, patchouli, musk, oakmoss and cedarRecommended for casualLaunched EAU DE TOILETTE 75ML.</p>","<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">

<strong>Ralph Lauren</strong>

</div>
</div>
</div>",2018-10-04,product,https://loozaa.com/product/polo-safari-for-men-by-ralph-lauren/,0,,520,520,,instock,996,,,,,https://loozaa.com/wp-content/uploads/2018/10/formen.jpg|https://loozaa.com/wp-content/uploads/2018/10/formen-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/formen-2.jpg|https://loozaa.com/wp-content/uploads/2018/10/formen-3.jpg|https://loozaa.com/wp-content/uploads/2018/10/formen-4.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-1-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-2.jpg|https://loozaa.com/wp-content/uploads/2018/10/safariforher-3.jpg,||||||||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Mens Wear للرجال فقط>Perfumes                        عطور","#binradwan|#fragrance|#PoloSafari #RalphLaurenPolo #mensperfume",988,"عطر بولو سفاري",heralds.llc,,,,,,,|||,,taxable
7490,"Ultraviolet Man","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، والدخول في الجديد وتصفية القديم يأتي ألترا فيوليت للرجال من منزل باكو رابان. هذا العطر الرجولي مكثف ومثري ويتركز حول العنبر الرمادي. إنه عطر الألفية الثالثة بكل روعته ، EAU DE TOILETTE 100ML.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Ushering in the new and clearing out the old comes Ultraviolet for Men from the house of Paco Rabanne. This masculine fragrance is intense and provocative and centers around Gray amber. It is the fragrance of the 3rd millennium in all its splendor, EAU DE TOILETTE 100ML.</p>","<div class=""woocommerce-product-details__short-description"">

<strong>Paco Rabanne</strong>

</div>",2018-10-04,product,https://loozaa.com/product/ultraviolet-man-by-paco-rabanne/,0,,392,392,,instock,1000,,,,,https://loozaa.com/wp-content/uploads/2018/10/ultravioletforman.jpg|https://loozaa.com/wp-content/uploads/2018/10/ultravioletforman-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/ultravioletforman-1-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/ultravioletforman-2.jpg,|||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Mens Wear للرجال فقط>Perfumes                        عطور","#binradwan|#fragrance|#PacoRabanne #UltravioletMan #mensperfume",1000,"عطر الترافايوليت للرجال",heralds.llc,,,,,,,|||,,taxable
7492,"Ultraviolet, 80 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، المكونات العليا هي المشمش والكزبرة والفلفل واللوز وخشب الورد المكونات الوسطى هي أوسمانثوس والبنفسجي والياسمين ووردة الورود هي العنبر والباتشولي والأرز والفانيليا الموصى بها للملابس اليومية التي تم إطلاقها في عام 1999 حجم أو دي بارفان 80 مل.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Top Notes are Apricot, coriander, pepper, almonds and rosewood Middle Notes are Osmanthus, violet, jasmine and roseBase Notes are Amber, patchauli, cedar and vanilla Recommended for Daily Wear Launched in 1999 Eau de Parfum Size 80 ML.</p>","<div class=""woocommerce-product-details__short-description"">

<strong>Paco Rabanne</strong>

</div>",2018-10-04,product,https://loozaa.com/product/ultraviolet-by-paco-rabanne-for-women/,0,,392,392,,instock,998,,,,,https://loozaa.com/wp-content/uploads/2018/10/Ultravioletwomen.jpg|https://loozaa.com/wp-content/uploads/2018/10/Ultravioletwomen-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Ultravioletwomen-1-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/Ultravioletwomen-2.jpg,|||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Uncategorized>HomePerfumeSection|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#PacoRabanne #Ultravioletwomen #womensperfume",998,"عطر الترافايوليت",heralds.llc,,,,,,,|||,,taxable
7494,"Pour Elle, 50 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض Bin RADWAN GALLERY ، Paco Rabanne Pour Elle من Paco Rabanne هو عطر زهري للنساء. تم إطلاق Paco Rabanne Pour Elle في عام 2003. تم إنشاء Paco Rabanne Pour Elle من قبل و. مقدمه العطر فريزيا والفلفل وبرتقال اليوسفي؛ الروائح الوسطى: الياسمين والورد. المكونات الأساسية هي الكهرمان والخوخ EAU DE PARFUM 50ML.</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Paco Rabanne Pour Elle by Paco Rabanne is a Floral fragrance for women. Paco Rabanne Pour Elle was launched in 2003. Paco Rabanne Pour Elle was created by and . Top notes are freesia, pepper and mandarin orange; middle notes are jasmine and rose; base notes are amber and peach EAU DE PARFUM 50ML.</p>","<div class=""woocommerce-product-details__short-description"">

<strong>Paco Rabanne</strong>

</div>",2018-10-04,product,https://loozaa.com/product/pour-elle-by-paco-rabanne-for-women/,0,,364,364,,instock,1000,,,,,https://loozaa.com/wp-content/uploads/2018/10/Elle.jpg,,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#PacoRabanne #PourElle #womensperfume",1000,"عطر بور ايل",heralds.llc,,,,,,,|||,,taxable
7496,"Olympea Aqua, 80 ml","<p style=""direction: rtl; text-align: right;"">ضمان المنتج الأصلي من معرض بن رضوان ، أوليمبيا للنساء من باكو رابان هو عطر للإلهة الحديثة التي تستحضر الديناميكية والقوة والفتوحات. ابتكر العطاران الرئيسيان Loc Dong و Anne Flipo مزيجًا فريدًا من الفانيليا المملحة الحسية والأوراق الزهرية الطازجة. يأتي في 80 مل EAU DE TOILEET 80ML</p>
<p style=""text-align: left;"">ORIGINAL PRODUCT GUARANTEE FROM BIN RADWAN GALLERY, Olympéa for Women by Paco Rabanne is the scent of a modern goddess who evokes dynamism, strength, and conquests. Master perfumers Loc Dong and Anne Flipo have created a unique fusion of sensual salted vanilla and fresh floral notes. It comes in an 80ml EAU DE TOILEET 80ML</p>","<div class=""woocommerce-product-details__short-description"">

<strong>Paco Rabanne</strong>

</div>",2018-10-04,product,https://loozaa.com/product/olympea-aqua-by-paco-rabanne/,0,,660,660,,instock,997,,,,,https://loozaa.com/wp-content/uploads/2018/10/aqua.jpg|https://loozaa.com/wp-content/uploads/2018/10/aqua-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/aqua-1-1.jpg|https://loozaa.com/wp-content/uploads/2018/10/aqua-2.jpg|https://loozaa.com/wp-content/uploads/2018/10/aqua-3.jpg,||||,,simple,visible,"Perfumes عطور>French Perfumes عطور فرنسية|Ladies wear سيدتي الجميلة>Perfumes                      عطور","#binradwan|#fragrance|#PacoRabanne #OlympeaAqua #womensperfume",997,"عطر اوليمبيا اكوا",heralds.llc,,,,,,,|||,,taxable
